student_id,institution,program_id,country_home,country_host,cohort_year,subject_field,study_level,study_mode,gender,age,marital_status,language_proficiency,teaching_style_difference,cultural_distance,support_program,participates_in_buddy_program,participates_in_language_course,works_while_studying,work_hours_per_week,scholarship_status,entry_gpa,gpa_sem1,gpa_sem2,gpa_prev,credits_attempted_sem1,credits_earned_sem1,credits_attempted_sem2,credits_earned_sem2,failed_courses_sem1,failed_courses_sem2,attendance_rate,mean_weekly_engagement,std_weekly_engagement,low_engagement_weeks,engagement_trend,avg_assignment_score,avg_exam_score,late_submission_rate,missing_assignments_count,final_gpa_sem3_or_year,success_label,risk_level
SYN0063,Latvia_Uni_B,PRG_267,India,Latvia,2018,Medicine,Master,Full-time,Male,23,Single,4,0.8416261506564744,0.75,None,0,0,0,0,Partial,6.931946942387416,3.735029726641195,4.58353407185415,4.17236333251202,30,18,30,18,2,2,0.5841425265165023,0.5764056654252789,0.11745209831626606,0,-0.0018819543589710431,60.38952687203444,60.740197271819355,0.6076069700219295,11,3.9140508377565157,1,Medium
SYN0064,Latvia_Uni_B,PRG_741,China,Latvia,2018,Engineering,Master,Full-time,Male,28,Single,5,0.7243749885548648,0.75,StudySkills,1,0,1,20,Partial,7.249820505750428,5.9684850638668685,7.114253856822728,6.219017955475265,30,18,30,18,2,2,0.6837206850074182,0.8585359520311656,0.11287443063964053,0,-0.003912827812715402,66.9537417131741,73.21872676894735,0.46477523950645044,8,5.960059986072817,1,Low
SYN0065,Latvia_Uni_B,PRG_695,Bangladesh,Latvia,2022,Medicine,Master,Full-time,Male,21,Married,2,0.7980348221442258,0.6,Mentoring,0,1,0,0,Partial,7.793931006414929,5.641327349431638,5.560846359593096,5.305231531290165,30,18,30,18,2,2,0.6756041913584429,0.708019787004011,0.09304840903271056,0,-0.0029209382862165146,70.7332754450384,65.65248554703439,0.20112308498230405,5,5.219476313129014,1,Medium
SYN0066,Latvia_Uni_B,PRG_420,Nigeria,Latvia,2018,Engineering,Bachelor,Full-time,Female,20,Single,3,0.5416507961575705,0.75,StudySkills,0,0,1,20,Partial,4.813906699397526,2.5319083347996596,2.538540094076591,2.921206436781941,30,18,30,18,2,2,0.357291701593226,0.3885375430546397,0.13712046423063806,9,-0.0022087092962535144,48.48830852312067,49.32823398266779,0.5843469852800675,10,2.668436115721961,0,Medium
SYN0067,Latvia_Uni_B,PRG_418,Kenya,Latvia,2018,Business,Master,Full-time,Female,24,Single,5,0.2978976194715054,0.3,None,0,0,1,20,None,8.636181525489636,4.123216549087477,5.0673033781737455,4.465686796734977,30,18,30,18,2,2,0.5030854091942208,0.778322223107482,0.10184976607388015,0,2.6265828259706136e-06,60.613656733510055,40.651382321824826,0.14722917030273414,3,4.179544348012035,1,Medium
SYN0068,Latvia_Uni_B,PRG_712,Nigeria,Latvia,2018,Computer Science,Master,Full-time,Male,18,Single,4,0.37594835925385245,0.75,None,0,0,0,0,Partial,4.328838363315308,5.1197831751656375,5.289836478447322,4.976828027412017,30,18,30,18,2,2,0.7248645924772066,0.7613004855227288,0.11365511647803682,0,0.0005185722417944065,76.12014491700522,51.3133316440675,0.29599790668778003,7,5.187495705070707,1,Medium
SYN0069,Latvia_Uni_B,PRG_428,Kenya,Latvia,2022,Business,Master,Full-time,Female,22,Single,3,0.4265523433063345,0.3,None,1,1,0,0,None,5.925087703225735,3.4984074490481714,3.3516772319794375,3.735406891034537,30,18,30,18,2,2,0.4796771704411382,0.4617747796415613,0.10147969971180545,0,-0.0020168857273108157,71.87877984060007,62.93424555672175,0.5567417397065486,9,3.22003261104622,0,Medium
SYN0070,Latvia_Uni_A,PRG_884,China,Latvia,2020,Business,Bachelor,Full-time,Male,22,Married,4,0.48671491075926676,0.6,Mentoring,0,0,0,0,None,6.3275749252499995,4.525383088661059,5.580504279412588,5.362315032845313,30,18,30,18,2,2,0.546557698646164,0.5145303340108156,0.12240006772233086,2,-0.00423723924452023,64.83513770237768,63.41286608475986,0.4379082470683283,6,5.119005020205183,1,Medium
SYN0071,Latvia_Uni_C,PRG_876,Nigeria,Latvia,2020,Business,Master,Full-time,Female,24,Single,4,0.7092535894368261,0.3,Mentoring,0,0,1,18,None,4.646661878781249,3.8441522864984137,6.142415478178544,4.076909752027363,30,18,30,18,2,2,0.5610411283243468,0.6268003827639383,0.09713174344357514,0,-0.0002670542700284365,71.5484008763687,27.773040085229688,0.4894051351886036,12,4.724604144624972,0,Medium
SYN0072,Latvia_Uni_B,PRG_649,Bangladesh,Latvia,2018,Engineering,Master,Full-time,Female,20,Single,3,0.7518142255156075,0.9,Mentoring,1,0,0,0,Partial,5.388815501797103,5.391193586159415,5.828403500464528,4.910045796967231,30,18,30,18,2,2,0.6397599381922086,0.7290479021516182,0.10836016467633329,0,-3.333359983550235e-05,68.92374939494599,30.25139152114814,0.33944724786563935,8,5.184298605542267,1,Low
SYN0073,Latvia_Uni_B,PRG_518,Pakistan,Latvia,2022,Engineering,Bachelor,Full-time,Male,20,Single,5,0.5129256177047551,0.75,Mentoring,1,0,1,10,Partial,8.066531687632297,6.709455341573286,7.698657770952588,6.963521864271068,30,18,30,18,2,2,0.78812800969455,0.9091848759776815,0.0849469734350181,0,-0.0014330064198673387,90.01761074448731,92.88443716551423,0.5888586307063486,11,7.426186193565813,1,Low
SYN0074,Latvia_Uni_B,PRG_705,China,Latvia,2020,Mathematics,Master,Full-time,Male,28,Married,3,0.5915379273797516,0.75,StudySkills,0,1,0,0,None,6.848415997463926,5.459736441564889,5.747349144758732,5.760073960027018,30,18,30,18,2,2,0.4642274251672012,0.580014954622271,0.1097638007498473,0,-0.003135851304577223,73.0346839592645,70.80328019655424,0.4091995863654381,7,5.776760736565056,1,Medium
SYN0075,Latvia_Uni_B,PRG_194,India,Latvia,2020,Computer Science,Master,Full-time,Female,23,Married,4,0.42831829168029883,0.75,None,0,0,0,0,Partial,7.563229904744917,5.37581977700616,6.311668170646555,4.514018418712592,30,18,30,18,2,2,0.6204111183001441,0.6588895152995375,0.09750522493946263,0,-1.6160599734307946e-05,66.75307429053672,77.31480395412304,0.5584572732065036,10,5.033422848747788,1,Medium
SYN0076,Latvia_Uni_B,PRG_916,India,Latvia,2020,Engineering,Bachelor,Full-time,Female,27,Single,5,0.8403498953071994,0.9,None,0,0,0,0,None,7.692813199525755,4.778686984665598,5.5975546225540755,5.288628019634929,30,18,30,18,2,2,0.44116504234944176,0.5656110751195216,0.07790539171751033,0,-0.0007130828940317367,67.2977951652684,58.56490963300236,0.28334864107252344,7,4.888937254667711,1,Medium
SYN0077,Latvia_Uni_B,PRG_680,India,Latvia,2022,Medicine,Bachelor,Full-time,Female,22,Single,4,0.6662646290257412,0.3,StudySkills,1,0,0,0,Partial,6.392927725183593,5.949460533139015,6.282507056580578,6.1991525484149745,30,18,30,18,2,2,0.5930259108848814,0.5756984581765793,0.10432794087822557,0,-0.002298898505161453,89.09801856205782,53.37047836647955,0.5698789033716182,13,6.615111571786746,1,Medium
SYN0078,Latvia_Uni_C,PRG_417,Kenya,Latvia,2022,Medicine,Bachelor,Full-time,Male,23,Single,3,0.4357501827598911,0.75,Mentoring,0,0,0,0,Partial,5.313975092846897,4.567807643138413,5.710154190516051,5.513561970982991,30,18,30,18,2,2,0.4775068820471884,0.5381674703978674,0.10447536521751974,0,0.0001658155720383139,61.22643234834036,73.04448766665622,0.344817338182605,9,5.618481709692659,0,Medium
SYN0079,Latvia_Uni_C,PRG_335,China,Latvia,2018,Computer Science,Master,Full-time,Male,24,Single,1,0.7582363278367188,0.75,Mentoring,0,0,0,0,None,3.5759005873674665,4.68406560024516,6.259286808315034,5.295504909230676,30,18,30,19,2,2,0.7158064517940105,0.7435335305072104,0.11362021787854835,0,-0.004493942382433607,65.57897965822241,63.47060408398715,0.36005490391099565,4,5.294386491110112,1,Medium
SYN0080,Latvia_Uni_B,PRG_433,Nigeria,Latvia,2021,Medicine,Master,Full-time,Male,30,Single,4,0.4962240172733876,0.3,Mentoring,0,1,1,20,Full,5.666340002845555,3.760694523000222,3.9160600524747355,4.163831603301258,30,18,30,18,2,2,0.48044431425346035,0.541723694564388,0.1229236535033552,1,-0.004920496381242226,63.97150269076769,51.12334988122338,0.4015055861545455,8,4.055366299665601,1,Medium
SYN0081,Latvia_Uni_C,PRG_984,Nigeria,Latvia,2020,Business,Bachelor,Full-time,Female,23,Married,4,0.6934484073196433,0.6,Mentoring,0,0,0,0,None,6.14641549691226,5.728935711556264,5.741137154258435,5.94016638025752,30,19,30,19,2,2,0.5449072399678226,0.5789687348851662,0.09408653225402007,0,-0.001574992836919324,48.33317632604392,56.881348327370766,0.20848976088414795,3,5.730749341381751,1,Medium
SYN0082,Latvia_Uni_A,PRG_475,India,Latvia,2021,Computer Science,Master,Full-time,Female,23,Single,4,0.280367115631248,0.6,None,1,0,1,18,Partial,5.60240445019538,1.4725775326034731,3.2869980989469636,2.9109681826948774,30,18,30,18,2,2,0.39703833406422767,0.5289884696503613,0.10996387377351577,0,0.0027264826484906307,68.15580982166803,41.27005895762281,0.3854089973609979,6,2.7877923474874873,0,Medium
SYN0083,Latvia_Uni_B,PRG_558,China,Latvia,2022,Mathematics,PhD,Full-time,Male,27,Married,5,0.4882152407875963,0.3,Mentoring,1,0,1,25,Partial,5.315403983613791,1.752775605840558,3.644360927316332,3.444546249733121,30,18,30,18,2,2,0.3,0.32726096632069523,0.13397209878221866,18,-0.00019007134364354202,64.5329042101554,60.055182294804276,0.21994452029124734,6,3.0462973390185057,0,Medium
SYN0084,Latvia_Uni_A,PRG_236,India,Latvia,2022,Computer Science,Bachelor,Full-time,Male,22,Single,5,0.3540607319085653,0.6,StudySkills,0,1,1,20,None,4.111101547073867,4.249487006258099,5.029485803337714,4.678299102855823,30,18,30,18,2,2,0.5006764548399706,0.6017571123644754,0.10723267433078065,0,0.0021580657786406496,72.3328836147619,36.990621069433246,0.3176845463041009,6,4.050218671105087,0,Medium
SYN0085,Latvia_Uni_A,PRG_687,China,Latvia,2022,Engineering,PhD,Full-time,Male,24,Single,3,0.060403401756730764,0.3,Mentoring,0,0,1,20,Partial,5.737795756080141,4.3300691453527955,5.366227459957056,4.684662866466781,30,18,30,18,2,2,0.6130895544891063,0.7374695677561165,0.10468082069233578,0,0.0026787934708715926,76.99558600990885,73.97616409992828,0.5524517866971874,9,5.125538541876487,0,Medium
SYN0086,Latvia_Uni_B,PRG_646,India,Latvia,2021,Computer Science,PhD,Full-time,Male,27,Single,2,0.043226610999999936,0.75,None,0,1,0,0,None,6.616119547893286,4.106183278596548,6.058773258308108,5.1587730466449795,30,18,30,18,2,2,0.6465083318188859,0.8385681115077697,0.09596279633039513,0,0.00011744980084962803,72.99567137366644,76.87679219890967,0.30315217827552804,8,5.518192887786376,1,Medium
SYN0087,Latvia_Uni_C,PRG_612,Pakistan,Latvia,2022,Computer Science,Master,Full-time,Male,21,Single,3,0.7525730324499098,0.6,StudySkills,1,0,0,0,Full,4.77989697887849,3.3908971545056903,4.824585564581643,4.202261700444358,30,18,30,18,2,2,0.4277573628981537,0.3808026902109304,0.10425066005462742,7,-0.0008462457873620393,57.79518666299193,48.56552761598466,0.6120253604212933,9,4.003125223320389,0,Medium
SYN0088,Latvia_Uni_A,PRG_395,India,Latvia,2018,Mathematics,Master,Full-time,Male,25,Single,4,0.8849281880887675,0.6,None,1,0,1,25,None,6.658232780122026,2.27835710170918,3.6920227264265524,4.079610915377809,30,18,30,18,2,2,0.48359178553319665,0.7246816041351533,0.15308855220014214,0,-0.0036658732988485857,62.54903093905939,60.53923274120279,0.45775570957621414,11,3.516169476282673,0,Medium
SYN0089,Latvia_Uni_B,PRG_419,Indonesia,Latvia,2022,Engineering,PhD,Full-time,Male,30,Single,4,0.4539045734549813,0.9,None,1,0,1,15,None,5.4431372989748406,2.355138391970998,2.4160373830588413,2.7574566641247125,30,18,30,18,2,2,0.33183680569338386,0.4520328771498055,0.10274223814172607,2,-0.0025405969360339526,69.80166308226005,67.3410823153842,0.4309181792104874,9,2.8598738023911605,0,Medium
SYN0090,Latvia_Uni_A,PRG_671,China,Latvia,2019,Engineering,Master,Full-time,Male,27,Single,4,0.5407174810696419,0.75,StudySkills,1,0,1,25,Partial,6.277283159672585,5.154877859059106,5.1435940851450965,3.8100321589093555,30,18,30,18,2,2,0.5654715024989315,0.7156035565094995,0.11657373951264902,0,0.0003561369660561176,80.64691245247816,63.612411666349004,0.42613992097830705,7,5.63270863866962,0,Medium
SYN0091,Latvia_Uni_A,PRG_931,Pakistan,Latvia,2021,Computer Science,Bachelor,Full-time,Male,24,Single,3,0.31725562412658737,0.6,None,0,0,0,0,None,6.870470222976591,4.024725395333704,5.536393760786969,5.055578797603395,30,18,30,18,2,2,0.5918115999172974,0.6279844386247757,0.10641715701700939,0,-0.0007881858458875625,65.32800451023095,63.12642448132419,0.4299222960794088,9,5.048538727124089,0,Medium
SYN0092,Latvia_Uni_A,PRG_448,Kenya,Latvia,2019,Medicine,Master,Full-time,Male,23,Single,3,0.7610419898271158,0.75,StudySkills,1,0,1,15,Partial,5.9860277947309175,3.533282071883985,4.5611901140128985,3.4666826266625375,30,18,30,18,2,2,0.42447409633741984,0.5259315757979938,0.10906977258900495,0,-0.0011739409722220332,65.77673995766062,52.2760442028969,0.2607366429941477,10,3.9199290493869143,0,Medium
SYN0093,Latvia_Uni_A,PRG_939,Bangladesh,Latvia,2022,Medicine,Master,Full-time,Male,21,Single,3,0.30730344201220755,0.6,Mentoring,0,0,1,25,Full,5.929277589910878,3.697472671648126,3.697585677478532,4.427710395899719,30,18,30,18,2,2,0.5314373482595309,0.7124018363864764,0.1112893671016904,0,0.0006549301739211754,68.63481526020352,61.5530282128985,0.38714958904857355,4,4.247897981922063,1,Medium
SYN0094,Latvia_Uni_C,PRG_878,Bangladesh,Latvia,2018,Engineering,Master,Full-time,Male,20,Single,4,0.7777909863327853,0.3,Mentoring,0,0,0,0,Partial,7.143669888212122,6.940005778128967,5.908243075367454,6.802086336756919,30,18,30,18,2,2,0.6869174763198052,0.7152802306765607,0.12594884569939707,0,0.000665431193319544,68.96745743762898,67.23430875109653,0.5635696506415527,13,6.863056494142285,1,Low
SYN0095,Latvia_Uni_A,PRG_972,Nigeria,Latvia,2020,Engineering,Bachelor,Full-time,Male,29,Single,2,0.7337988704774213,0.3,Mentoring,0,0,1,25,None,8.14880711006187,3.3642038902727425,3.7559245173926556,3.8455202652226865,30,18,30,18,2,2,0.34705311204183675,0.4465320085380836,0.11145143453429056,3,-0.002023543052525218,72.66166686124394,69.10907134740923,0.43840773395568433,6,3.8337408363390413,0,Medium
SYN0096,Latvia_Uni_A,PRG_328,Nigeria,Latvia,2022,Business,Master,Full-time,Male,28,Single,3,0.5094910217201797,0.9,None,0,0,0,0,Partial,7.570476004540847,2.831673195716667,4.6117026133931684,4.086457476231792,30,18,30,18,2,2,0.4593796666319846,0.5256009837277678,0.10720623677148304,0,0.00035710896093662934,63.578052892038684,57.89577328962302,0.3800138949728633,8,3.4808859056591928,0,High
SYN0097,Latvia_Uni_A,PRG_369,Nigeria,Latvia,2018,Engineering,Bachelor,Full-time,Male,21,Single,3,0.5195552504653228,0.75,Mentoring,1,1,0,0,Full,4.818938950079316,4.013785788595958,4.92697586707074,4.807882822538175,30,18,30,18,2,2,0.5907681339676183,0.5178111356595889,0.09896726826924235,1,-0.003223728878352891,53.66831759728804,56.72061161686386,0.47605606608457274,10,4.658475363445194,0,Medium
SYN0098,Latvia_Uni_C,PRG_927,Nigeria,Latvia,2021,Engineering,PhD,Full-time,Female,25,Married,4,0.3491469541445813,0.75,StudySkills,0,0,0,0,None,7.396369062468803,5.532531482319165,7.328007940359818,6.528911543578484,30,18,30,18,2,2,0.545808597152872,0.6512855273100411,0.11456691975595776,0,0.0005944929920422307,62.7269024370205,69.15042043894363,0.5272264831351502,9,6.558036782480109,1,Medium
SYN0099,Latvia_Uni_A,PRG_897,India,Latvia,2019,Computer Science,Bachelor,Full-time,Female,24,Married,2,0.31765873164736524,0.9,StudySkills,1,1,1,25,Partial,6.554227983949332,1.6883506452609032,2.790117093127363,2.840317069258597,30,18,30,18,2,2,0.3,0.42247734205803494,0.12246165615718316,7,-0.0030669427337436652,65.60640119612833,57.025960567029564,0.5822188216008243,10,2.03903838730801,0,High
SYN0100,Latvia_Uni_A,PRG_390,China,Latvia,2019,Business,Bachelor,Full-time,Female,28,Single,4,0.16753055417210108,0.9,Mentoring,0,0,1,20,None,6.238472737244642,5.56651276582512,5.269074489717307,4.253760396765301,30,18,30,18,2,2,0.6038878283538158,0.7385673265949659,0.1302276295742837,0,0.0008766692863950111,78.40617109233645,88.13352008690856,0.4462031652119989,7,5.1429958803171045,1,Medium
SYN0101,Latvia_Uni_C,PRG_824,Kenya,Latvia,2019,Engineering,Bachelor,Full-time,Male,25,Single,4,0.13767582350233615,0.75,StudySkills,1,0,1,18,Full,5.1953650640467135,4.484250834543083,4.984592085555471,4.616830009185917,30,18,30,18,2,2,0.6879444581885661,0.7206189814469962,0.1485559634568078,0,0.0035427923808317966,75.43853598709923,78.21673802261247,0.4078315430540691,10,4.348483239746208,1,Low
SYN0102,Latvia_Uni_C,PRG_264,Nigeria,Latvia,2021,Engineering,Bachelor,Full-time,Female,23,Single,4,0.8002007976855692,0.75,None,0,1,1,10,Partial,8.301480358052434,5.285619002514233,5.845882008770031,5.301116633533067,30,18,30,18,2,2,0.7796932819098877,0.8245405986262844,0.10374149125517824,0,0.00020864023554854614,71.3600418144705,66.95671657326818,0.613385215056302,8,5.855748726284028,1,Medium
SYN0103,Latvia_Uni_C,PRG_104,Bangladesh,Latvia,2018,Computer Science,Master,Full-time,Female,22,Married,4,0.11454052774169521,0.6,None,0,0,0,0,Partial,6.344185681613014,4.238770406554692,6.075660875524081,5.903071456078451,30,18,30,18,2,2,0.806495551495095,0.8516815025452833,0.09196241465749187,0,-0.0007996581700316353,64.33170779032737,64.12359649548634,0.28085408577894877,7,5.215539546716398,1,Low
SYN0104,Latvia_Uni_A,PRG_950,Kenya,Latvia,2021,Mathematics,PhD,Full-time,Male,25,Single,3,0.1080648617045535,0.3,None,0,0,0,0,Full,7.405071340099906,5.250880318025735,5.368002921133446,4.8000750515692125,30,18,30,18,2,2,0.6797127750062453,0.7664850748111769,0.09639258314761402,0,-0.002067840649691079,80.81345031095043,73.93212933863029,0.45104523949618525,6,5.3889216404036295,1,Medium
SYN0105,Latvia_Uni_C,PRG_478,Indonesia,Latvia,2019,Computer Science,Master,Full-time,Male,22,Single,3,0.5652073899666723,0.75,Mentoring,0,0,0,0,None,6.8925084161122,5.540983810419806,5.9812662795531075,5.945489451881296,30,18,30,18,2,2,0.44876665111222924,0.5629695522551721,0.11946423197409703,0,0.0004597307701067522,59.92256235592092,62.85727915340653,0.46723578586169445,10,5.629381403704334,0,Medium
SYN0106,Latvia_Uni_C,PRG_177,China,Latvia,2022,Business,Bachelor,Full-time,Female,24,Married,5,0.5618132298886389,0.75,StudySkills,1,0,1,25,None,3.7276766190602992,3.2985113976330087,2.8119913656473603,3.347933373248586,30,18,30,18,2,2,0.34950927794013553,0.42809635321264566,0.11909021164772719,5,-0.001220811627772854,44.96356628172579,47.48768498044919,0.5391974387367993,7,3.551073684560929,0,Medium
SYN0107,Latvia_Uni_A,PRG_509,China,Latvia,2020,Engineering,Bachelor,Full-time,Male,23,Single,4,0.8381070388964558,0.9,Mentoring,0,1,0,0,None,4.571160549788681,3.873046808304352,3.769096255950901,4.401372219652046,30,18,30,18,2,2,0.48132815271302537,0.4396055876981943,0.09276727694976195,2,-0.0015978739546019193,56.52554577046524,35.084555148362746,0.457022127259875,9,4.468663821542015,1,Medium
SYN0108,Latvia_Uni_C,PRG_673,China,Latvia,2021,Computer Science,Master,Full-time,Male,22,Single,5,0.7829092257376037,0.6,StudySkills,0,1,1,18,None,3.936635840673311,4.414702742648766,4.844989800568769,3.987790190983397,30,18,30,18,2,2,0.5514844881851969,0.5879406502247415,0.11372155259369886,0,0.0010700477856531196,69.07831245813452,46.916725954154344,0.5285514713346623,9,4.542416163211097,0,Medium
SYN0109,Latvia_Uni_A,PRG_231,Nigeria,Latvia,2021,Business,PhD,Full-time,Female,20,Single,4,0.34699885864357294,0.75,Mentoring,1,0,0,0,Partial,6.263603970455323,6.316147990075631,7.467717102047002,6.828298113390982,30,18,30,18,2,2,0.4773718729347468,0.656045071257206,0.10472837964826591,0,-0.0021192911572135917,76.42979349066135,69.31341386498212,0.6467395095171472,11,6.677482966319928,1,Low
SYN0110,Latvia_Uni_B,PRG_700,Pakistan,Latvia,2018,Engineering,Bachelor,Full-time,Female,25,Single,2,0.3892618803362595,0.75,None,0,0,0,0,Partial,5.873673806212091,4.181303842534942,3.796610943092243,4.678479844047703,30,18,30,18,2,2,0.689125514146241,0.7414766755139253,0.09440893901736118,0,-0.0018321042293113615,61.99126198949148,56.31588003405303,0.44990474177772627,8,4.391213566568627,1,Medium
SYN0111,Latvia_Uni_C,PRG_848,India,Latvia,2018,Business,Bachelor,Full-time,Male,24,Married,2,0.4281546006019473,0.3,None,0,1,0,0,None,5.56747261190402,3.959557767069451,5.137634930507228,4.796898039845555,30,18,30,18,2,2,0.8161506238017505,0.805951556696818,0.10066549292865123,0,-0.0006497100212485353,62.531467946723865,48.24728298670803,0.27069564150103737,4,4.429216910800736,1,Medium
SYN0112,Latvia_Uni_B,PRG_141,Bangladesh,Latvia,2021,Mathematics,Bachelor,Full-time,Male,30,Married,4,0.3501018009394837,0.75,StudySkills,0,0,0,0,Partial,6.135038212555825,5.028253800142316,5.327521879160834,4.994652400227954,30,18,30,18,2,2,0.48948390906362327,0.5569638165288733,0.11837863662861581,0,-0.0025334312793218296,60.159368890036376,67.94280185845463,0.43885209579833306,10,4.762820811656538,1,Medium
